27,2116,0.518518518519
27,3511,0.533333333333
27,8806,0.592592592593
27,11037,0.514285714286
27,31005,0.516129032258
35,1874,0.541666666667
35,2116,0.52
35,4566,0.518518518519
35,11434,0.555555555556
35,13534,0.518518518519
35,15614,0.535714285714
35,32036,0.521739130435
102,4198,0.551724137931
102,21519,0.515151515152
102,35403,0.516129032258
110,3929,0.620689655172
147,17820,0.56
147,27490,0.516129032258
147,33392,0.612903225806
165,9931,0.6
237,13227,0.505494505495
244,975,0.586956521739
244,37795,0.651162790698
246,994,1.0
246,12758,1.0
246,19187,1.0
246,28115,1.0
253,4566,0.516129032258
254,15962,0.533333333333
258,11442,1.0
292,4567,0.538461538462
292,12923,0.533333333333
292,13948,0.533333333333
292,16835,0.6
292,17360,0.571428571429
306,24248,0.526315789474
313,15837,0.5625
313,19088,0.533333333333
313,22774,0.6
313,29661,0.529411764706
353,14141,0.58064516129
355,28593,0.52
376,11578,0.521739130435
376,12149,0.545454545455
376,17404,0.608695652174
376,33836,0.545454545455
383,27023,0.525679758308
389,17188,0.545454545455
389,33113,0.545454545455
415,27073,0.533333333333
424,23973,0.542635658915
431,3028,0.526315789474
431,3425,0.555555555556
431,6822,0.6875
431,6955,0.588235294118
431,19284,0.529411764706
431,19330,0.55
431,21458,0.55
431,27152,0.647058823529
431,32582,0.55
469,18323,1.0
469,20065,1.0
484,4970,0.714285714286
554,27534,0.588235294118
562,9696,0.55
572,31825,0.516129032258
581,2114,0.615384615385
581,17557,0.533333333333
589,5258,0.52380952381
589,9154,0.55
589,29745,0.545454545455
613,3910,0.555555555556
613,10819,0.571428571429
613,33634,0.518518518519
625,18225,0.571428571429
696,5404,0.518518518519
697,7041,0.55
758,6117,0.547619047619
792,20358,0.52380952381
806,2116,0.521739130435
806,3028,0.571428571429
806,10019,0.541666666667
806,32582,0.521739130435
812,6510,0.526315789474
812,6822,0.529411764706
847,13976,0.571428571429
948,18211,0.6875
949,3637,0.533333333333
949,10293,0.51724137931
949,33226,0.625
975,244,0.586956521739
975,37795,0.631578947368
994,246,1.0
994,12758,1.0
994,19187,1.0
994,28115,1.0
1024,4499,1.0
1024,9559,1.0
1024,10491,1.0
1024,10804,1.0
1024,27397,1.0
1024,33557,1.0
1042,38140,0.515151515152
1118,4566,0.535714285714
1118,15266,0.592592592593
1118,35403,0.51724137931
1186,23007,1.0
1186,23979,1.0
1234,14054,0.666666666667
1245,23125,0.514792899408
1259,16870,0.592233009709
1280,3425,0.52
1384,23325,0.529411764706
1384,32036,0.529411764706
1385,33226,0.555555555556
1437,12244,0.538461538462
1437,13297,0.583333333333
1487,29717,0.52380952381
1495,27896,0.538461538462
1495,37396,0.666666666667
1669,25391,0.764705882353
1673,15675,0.526315789474
1674,18500,0.647058823529
1674,23860,0.588235294118
1690,4100,0.6
1690,4186,0.8
1690,4287,0.571428571429
1690,22738,0.6
1690,37912,0.75
1746,3902,0.518518518519
1746,20012,0.52
1766,15888,1.0
