18,31849,1.0
18,37728,1.0
69,27352,0.75
100,3520,0.506976744186
100,38739,0.559322033898
103,6831,0.528301886792
103,10458,0.590909090909
127,6873,0.717703349282
250,32815,1.0
289,24852,0.666666666667
315,15672,0.697368421053
321,952,0.511111111111
321,22155,0.510416666667
388,39473,0.58282208589
428,16918,0.637931034483
484,19785,1.0
498,16468,0.64
498,34463,0.597014925373
508,23744,0.564193168433
542,8396,1.0
542,18414,1.0
561,14391,0.528301886792
607,34982,0.578034682081
639,8996,0.616
859,24323,0.534482758621
952,321,0.511111111111
952,1112,0.555555555556
952,17195,0.745762711864
952,18466,0.520833333333
952,22155,0.684931506849
952,35840,0.657534246575
952,37246,0.558441558442
963,18630,0.708108108108
1025,33423,0.569230769231
1037,9193,0.520958083832
1051,36752,0.521739130435
1074,38637,0.596774193548
1098,15249,0.530612244898
1112,952,0.555555555556
1112,35840,0.528735632184
1162,34283,1.0
1198,17600,0.573333333333
1559,32539,0.505617977528
1561,39270,0.541666666667
1611,9778,0.509933774834
1637,3533,1.0
1660,8503,1.0
1688,6156,1.0
1756,5567,0.540540540541
1756,10523,0.652173913043
1756,12015,0.567164179104
1756,27776,0.589285714286
1756,38010,0.692307692308
1756,38723,0.575757575758
1814,4885,1.0
1814,21680,1.0
1870,24408,1.0
2151,7267,1.0
2215,5445,0.570281124498
2221,12015,0.522727272727
2221,13593,0.532608695652
2221,27292,0.530120481928
2221,29777,0.512820512821
2221,38723,0.511363636364
2224,7525,0.510869565217
2227,21266,0.556500607533
2227,26634,0.515406162465
2272,18324,1.0
2273,17198,1.0
2279,24312,0.525139664804
2281,5382,0.507936507937
2281,22327,0.508771929825
2299,4636,1.0
2306,17655,0.526315789474
2363,20840,1.0
2452,39591,0.556962025316
2453,32761,0.623728813559
2465,16975,1.0
2465,20031,1.0
2484,39600,1.0
2560,3902,0.522471910112
2560,12293,0.52736318408
2560,19037,0.579487179487
2560,38259,0.55497382199
2588,13840,0.539267015707
2666,33827,0.528301886792
2765,27726,0.531496062992
2793,34801,1.0
2822,15122,1.0
2862,38015,0.604026845638
2905,30039,0.518518518519
3022,31022,1.0
3044,27218,1.0
3051,12819,1.0
3051,36128,1.0
3163,17968,0.694915254237
3171,9463,0.548231511254
3181,13345,0.549048316252
3207,23935,0.500580720093
3274,35627,1.0
3283,9765,1.0
3287,17480,0.545454545455
3443,32039,1.0
3520,100,0.506976744186
3533,1637,1.0
3607,17919,0.52380952381
3639,23045,0.53982300885
3776,12306,1.0
3776,14387,1.0
3776,26517,1.0
3776,36343,1.0
3776,38814,1.0
3833,11139,1.0
3879,36185,0.785714285714
3883,16525,0.505154639175
3888,17419,0.695652173913
3902,2560,0.522471910112
3952,36964,1.0
4276,37265,0.504587155963
4322,27900,1.0
4416,35891,0.503144654088
4454,31464,0.506641366224
4454,38648,0.521472392638
4510,14863,0.511904761905
4529,32068,1.0
4572,34386,1.0
4576,23362,1.0
4579,13635,1.0
4579,26375,1.0
4636,2299,1.0
4796,31158,0.537313432836
4863,15877,0.511363636364
4878,21870,1.0
4885,1814,1.0
4885,21680,1.0
4896,38127,1.0
4935,5860,0.60350877193
5034,33051,0.525993883792
5211,36251,0.528455284553
5220,6054,0.590551181102
5222,28209,0.531380753138
5277,9019,0.626865671642
5310,38433,0.531007751938
5312,36625,0.548209366391
5377,6605,1.0
5382,2281,0.507936507937
5391,26624,0.532608695652
5445,2215,0.570281124498
5445,7072,0.539603960396
5445,9677,0.502538071066
5445,13840,0.542857142857
5445,28384,0.509523809524
5445,36007,0.545454545455
5485,12449,0.546052631579
5485,26774,0.505154639175
5496,14414,0.5375
5567,1756,0.540540540541
5567,8214,0.722891566265
5567,8725,0.637362637363
5567,12015,0.628205128205
5567,13497,0.541176470588
5567,13593,0.763157894737
5567,25203,0.505050505051
5567,38010,0.594202898551
5567,38209,0.685393258427
5567,38637,0.652631578947
5567,38723,0.594936708861
5712,18999,1.0
5712,19165,1.0
5822,14059,0.541533546326
5852,32683,0.506172839506
5860,4935,0.60350877193
5860,18115,0.563636363636
5860,39459,0.536912751678
5868,9550,0.52380952381
5915,19241,0.590909090909
5926,17480,0.538461538462
5926,22146,0.530303030303
6054,5220,0.590551181102
6054,31988,0.503816793893
6088,8844,0.506493506494
6156,1688,1.0
6214,8634,0.521978021978
6288,23866,0.537549407115
6296,26068,0.595744680851
6344,38894,1.0
6410,17970,1.0
6410,38087,1.0
6605,5377,1.0
6666,13366,1.0
6666,29484,1.0
6690,36694,0.666666666667
6709,30563,0.642857142857
6805,25050,0.52
6831,103,0.528301886792
6831,10458,0.566037735849
6831,23620,0.737704918033
6831,31092,0.526315789474
6853,13593,0.536082474227
6873,127,0.717703349282
7072,5445,0.539603960396
7072,13840,0.510989010989
7184,16347,0.507246376812
7201,29457,0.575233022636
7267,2151,1.0
7339,19802,0.649122807018
7427,8776,0.521739130435
7461,19797,0.587804878049
7500,22054,1.0
7525,2224,0.510869565217
7566,38874,1.0
7722,13215,1.0
7728,28541,1.0
7728,35034,1.0
7756,15519,1.0
7928,27136,0.613372093023
7949,17837,0.52
7949,25388,0.56890459364
7956,8790,1.0
7987,14010,0.619047619048
8021,36098,0.502680965147
8021,37572,0.506983240223
8099,17516,0.576923076923
8099,35539,0.538461538462
8210,28714,0.553571428571
8214,5567,0.722891566265
8214,12015,0.558139534884
8214,13497,0.516483516484
8214,13593,0.719512195122
8214,38010,0.539473684211
8214,38209,0.602040816327
8214,38637,0.592233009709
8214,38723,0.546511627907
8301,17255,0.692307692308
8345,24559,1.0
8365,24303,0.512422360248
8396,542,1.0
8396,18414,1.0
8411,24763,0.770833333333
8423,18720,1.0
8459,19196,0.600334448161
8503,1660,1.0
8514,22557,0.506849315068
8581,39289,0.545144804089
8634,6214,0.521978021978
8644,23794,1.0
8644,23875,1.0
8706,34463,0.567901234568
8725,5567,0.637362637363
8725,12015,0.609195402299
8725,38209,0.613861386139
8725,38723,0.561797752809
8776,7427,0.521739130435
8785,20032,0.543103448276
8790,7956,1.0
8844,6088,0.506493506494
8844,26774,0.509433962264
8994,19992,0.541666666667
8996,639,0.616
9019,5277,0.626865671642
9119,34866,0.539203860072
9123,34932,0.552631578947
